"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test","stationary_test"
52.3451229336074,52.341524170357,1,1,TRUE,TRUE,1,"SSP1_1_9",2,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,49.8707572629129,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3391289370405,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.341524170357,1,1,TRUE,TRUE,1,"SSP1_1_9",2.16666666666667,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,49.8551533927484,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3391289370405,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.341524170357,1,1,TRUE,TRUE,1,"SSP1_1_9",2.33333333333333,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,49.8551533927484,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3391289370405,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.341524170357,1,1,TRUE,TRUE,1,"SSP1_1_9",2.5,1.33333333333333,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,48.6154155945121,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.5,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,50.2015210343865,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.5,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,50.2015210343865,1,1,TRUE,TRUE,1,"SSP1_1_9",1,1.5,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,47.9639735077164,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,50.2202906406509,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,50.2202906406509,1,1,TRUE,TRUE,1,"SSP1_1_9",1.16666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,47.7818475839374,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.5,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,51.6671885658802,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.5,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,51.6792338910644,1,1,TRUE,TRUE,1,"SSP1_1_9",1.33333333333333,1.5,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,44.4453564162476,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.5,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,51.7451386453789,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.5,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,51.9335154825998,1,1,TRUE,TRUE,1,"SSP1_1_9",1.5,1.5,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,26.21950643203,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9",2
52.3451229336074,52.3003406908345,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9",3
52.3451229336074,52.3375266689603,1,1,TRUE,TRUE,1,"SSP1_1_9",1.66666666666667,1.5,TRUE,TRUE,1,"SSP1_1_9",4
52.3451229336074,22.6202642070242,1,1,TRUE,TRUE,1,"SSP1_1_9",1.83333333333333,1.5,TRUE,TRUE,1,"SSP1_1_9",2
