"max_value","test_value","delta_t_crit_r","delta_t_crit_K","sigmoid_bool_r","sigmoid_bool_K","DEP_EFFECT","scen","delta_t_crit_r_test","delta_t_crit_K_test","sigmoid_bool_r_test","sigmoid_bool_K_test","DEP_EFFECT_test","scen_test"
36.9288643477607,11.5462552977488,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,2.35,FALSE,TRUE,1,"SSP1_2_6"
36.9288643477607,11.5462552977488,1,1.3,FALSE,TRUE,1,"SSP1_2_6",1,2.5,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,34.7287841955591,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,1,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,37.4448037216641,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,1.15,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,37.5533453561761,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,1.3,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,37.5854502638157,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,1.45,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,37.4026595786831,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,1.6,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,36.5155598173279,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,1.75,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,33.2670572455335,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,1.9,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,23.017750417035,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,2.05,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,15.8161005829573,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,2.2,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,15.3459160721618,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,2.35,FALSE,TRUE,1,"SSP1_2_6"
37.5854502638156,15.3459160721618,1,1.45,FALSE,TRUE,1,"SSP1_2_6",1,2.5,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,34.790242032098,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,1,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,37.6804043211744,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,1.15,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,37.7383768578215,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,1.3,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,37.8019692116584,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,1.45,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,37.8880752382208,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,1.6,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,37.7151477559523,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,1.75,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,36.6709379902206,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,1.9,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,32.5239059312089,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,2.05,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,22.2439769285215,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,2.2,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,19.9067417775864,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,2.35,FALSE,TRUE,1,"SSP1_2_6"
37.8880752382208,19.9067417775864,1,1.6,FALSE,TRUE,1,"SSP1_2_6",1,2.5,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,34.8199350669219,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,1,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,37.7903390546926,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,1.15,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,37.8592715242487,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,1.3,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,37.9229738968101,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,1.45,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,38.1028370097463,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,1.6,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,38.1875926186291,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,1.75,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,37.9941915973282,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,1.9,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,36.6722294664188,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,2.05,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,30.6243175835137,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,2.2,FALSE,TRUE,1,"SSP1_2_6"
38.1875926186291,25.2669314749288,1,1.75,FALSE,TRUE,1,"SSP1_2_6",1,2.35,FALSE,TRUE,1,"SSP1_2_6"
