"scen","rEVPI","delta_t_crit_K_min","delta_t_crit_K_max","k"
"SSP5_8_5",0.103444932851457,1,2.5,3
"SSP1_1_9",0.00128216336724356,1.15,1.45,3
"SSP1_2_6",0.00135661805915634,1.15,1.45,3
"SSP2_4_5",0.00780066026537245,1.15,1.45,3
"SSP3_7_0",0.0072303237729924,1.15,1.45,3
"SSP5_8_5",0.00703669749739296,1.15,1.45,3
"SSP1_1_9",0.00235320563777611,1.15,1.6,3
"SSP1_2_6",0.00230213131771528,1.15,1.6,3
"SSP2_4_5",0.0126698366061029,1.15,1.6,3
"SSP3_7_0",0.0118141437234819,1.15,1.6,3
"SSP5_8_5",0.0113738830008826,1.15,1.6,3
"SSP1_1_9",0.00424101106623874,1.15,1.75,3
"SSP1_2_6",0.00401118109371686,1.15,1.75,3
"SSP2_4_5",0.0190171665607614,1.15,1.75,3
"SSP3_7_0",0.0173790982035716,1.15,1.75,3
"SSP5_8_5",0.0168816721423019,1.15,1.75,3
"SSP1_1_9",0.00821350846349142,1.15,1.9,3
"SSP1_2_6",0.00608032753277106,1.15,1.9,3
"SSP2_4_5",0.0260013671526021,1.15,1.9,3
"SSP3_7_0",0.0230395345236632,1.15,1.9,3
"SSP5_8_5",0.0228639447843981,1.15,1.9,3
"SSP1_1_9",0.0155681377414351,1.15,2.05,3
"SSP1_2_6",0.00856168089293625,1.15,2.05,3
"SSP2_4_5",0.033652024044956,1.15,2.05,3
"SSP3_7_0",0.028285814651901,1.15,2.05,3
"SSP5_8_5",0.0292931197538882,1.15,2.05,3
"SSP1_1_9",0.0200832960069347,1.15,2.2,3
"SSP1_2_6",0.0118207487831277,1.15,2.2,3
"SSP2_4_5",0.0413254889680734,1.15,2.2,3
"SSP3_7_0",0.0332107780501914,1.15,2.2,3
"SSP5_8_5",0.0361890643331719,1.15,2.2,3
"SSP1_1_9",0.0220981086648974,1.15,2.35,3
"SSP1_2_6",0.0180688591205258,1.15,2.35,3
"SSP2_4_5",0.0460570557174638,1.15,2.35,3
"SSP3_7_0",0.0375837030800823,1.15,2.35,3
"SSP5_8_5",0.0438681890999534,1.15,2.35,3
"SSP1_1_9",0.0230369060542872,1.15,2.5,3
"SSP1_2_6",0.021583666315567,1.15,2.5,3
"SSP2_4_5",0.0489896067520789,1.15,2.5,3
"SSP3_7_0",0.0416398454053914,1.15,2.5,3
"SSP5_8_5",0.0517816029155639,1.15,2.5,3
"SSP1_1_9",0.00267781996727672,1.15,1.6,3
"SSP1_2_6",0.00269494798508358,1.15,1.6,3
"SSP2_4_5",0.0145836136669593,1.15,1.6,3
"SSP3_7_0",0.0136977481582987,1.15,1.6,3
"SSP5_8_5",0.0129538903904933,1.15,1.6,3
"SSP1_1_9",0.00453766456315415,1.15,1.75,3
"SSP1_2_6",0.00429427004791279,1.15,1.75,3
"SSP2_4_5",0.0208675528366255,1.15,1.75,3
"SSP3_7_0",0.0191522918068378,1.15,1.75,3
"SSP5_8_5",0.0183571419050834,1.15,1.75,3
"SSP1_1_9",0.00850048973192721,1.15,1.9,3
"SSP1_2_6",0.0063325335933468,1.15,1.9,3
"SSP2_4_5",0.0277840824625209,1.15,1.9,3
"SSP3_7_0",0.0247057050217058,1.15,1.9,3
"SSP5_8_5",0.0242315785448554,1.15,1.9,3
"SSP1_1_9",0.0158374353972211,1.15,2.05,3
"SSP1_2_6",0.00879864732600702,1.15,2.05,3
"SSP2_4_5",0.035362064740486,1.15,2.05,3
"SSP3_7_0",0.0298561833206257,1.15,2.05,3
"SSP5_8_5",0.0305499395409254,1.15,2.05,3
"SSP1_1_9",0.0203418449988209,1.15,2.2,3
"SSP1_2_6",0.0120378416155406,1.15,2.2,3
"SSP2_4_5",0.042963781006842,1.15,2.2,3
"SSP3_7_0",0.0346947386321808,1.15,2.2,3
"SSP5_8_5",0.037332012927969,1.15,2.2,3
"SSP1_1_9",0.0223518876439446,1.15,2.35,3
"SSP1_2_6",0.018248225883538,1.15,2.35,3
"SSP2_4_5",0.0476515751310129,1.15,2.35,3
"SSP3_7_0",0.0389934083058696,1.15,2.35,3
"SSP5_8_5",0.0448893012949058,1.15,2.35,3
"SSP1_1_9",0.0232884705609022,1.15,2.5,3
"SSP1_2_6",0.0217420102275839,1.15,2.5,3
"SSP2_4_5",0.0505571728092689,1.15,2.5,3
"SSP3_7_0",0.0429829139289902,1.15,2.5,3
"SSP5_8_5",0.052681143934049,1.15,2.5,3
"SSP1_1_9",0.00562184342481001,1.15,1.75,3
"SSP1_2_6",0.00533741040986432,1.15,1.75,3
"SSP2_4_5",0.0255485284735354,1.15,1.75,3
"SSP3_7_0",0.0233769589518718,1.15,1.75,3
"SSP5_8_5",0.0223558867532361,1.15,1.75,3
"SSP1_1_9",0.00957522659580568,1.15,1.9,3
"SSP1_2_6",0.00736749368383883,1.15,1.9,3
"SSP2_4_5",0.0323861398431141,1.15,1.9,3
"SSP3_7_0",0.0288004496603851,1.15,1.9,3
"SSP5_8_5",0.0280974233291788,1.15,1.9,3
"SSP1_1_9",0.0168949567558049,1.15,2.05,3
"SSP1_2_6",0.0098242392460439,1.15,2.05,3
"SSP2_4_5",0.0398797831330955,1.15,2.05,3
"SSP3_7_0",0.0338357181325557,1.15,2.05,3
"SSP5_8_5",0.0342822171581636,1.15,2.05,3
"SSP1_1_9",0.021388833323556,1.15,2.2,3
"SSP1_2_6",0.0130513026183969,1.15,2.2,3
"SSP2_4_5",0.0473981967919398,1.15,2.2,3
"SSP3_7_0",0.0385724200975698,1.15,2.2,3
"SSP5_8_5",0.0409303890677708,1.15,2.2,3
"SSP1_1_9",0.0233941836738682,1.15,2.35,3
"SSP1_2_6",0.0192386868417495,1.15,2.35,3
"SSP2_4_5",0.0520350085755736,1.15,2.35,3
"SSP3_7_0",0.042785117596459,1.15,2.35,3
"SSP5_8_5",0.048348066178125,1.15,2.35,3
"SSP1_1_9",0.0243285922798241,1.15,2.5,3
"SSP1_2_6",0.0227196015990871,1.15,2.5,3
"SSP2_4_5",0.0549091463399405,1.15,2.5,3
"SSP3_7_0",0.0466993600785323,1.15,2.5,3
"SSP5_8_5",0.0560030768287841,1.15,2.5,3
"SSP1_1_9",0.0114066017262836,1.15,1.9,3
"SSP1_2_6",0.00894166508333006,1.15,1.9,3
"SSP2_4_5",0.0384094247390611,1.15,1.9,3
"SSP3_7_0",0.0338299800022369,1.15,1.9,3
"SSP5_8_5",0.0330738843678025,1.15,1.9,3
"SSP1_1_9",0.0186973435374155,1.15,2.05,3
"SSP1_2_6",0.0113877532917543,1.15,2.05,3
"SSP2_4_5",0.045801745969008,1.15,2.05,3
"SSP3_7_0",0.0387408606122955,1.15,2.05,3
"SSP5_8_5",0.0391113739522131,1.15,2.05,3
"SSP1_1_9",0.0231734819761859,1.15,2.2,3
"SSP1_2_6",0.0146010543419253,1.15,2.2,3
"SSP2_4_5",0.053220058408306,1.15,2.2,3
"SSP3_7_0",0.0433680422087424,1.15,2.2,3
"SSP5_8_5",0.0456127208524861,1.15,2.2,3
"SSP1_1_9",0.0251709297518351,1.15,2.35,3
"SSP1_2_6",0.0207623575465465,1.15,2.35,3
"SSP2_4_5",0.0577955711563265,1.15,2.35,3
"SSP3_7_0",0.0474886458339501,1.15,2.35,3
"SSP5_8_5",0.0528782750367895,1.15,2.35,3
"SSP1_1_9",0.026101676513284,1.15,2.5,3
"SSP1_2_6",0.0242286549038099,1.15,2.5,3
"SSP2_4_5",0.0606318682709764,1.15,2.5,3
"SSP3_7_0",0.0513227162805942,1.15,2.5,3
"SSP5_8_5",0.0603848488176631,1.15,2.5,3
"SSP1_1_9",0.0225445935700007,1.15,2.05,3
"SSP1_2_6",0.013386697663593,1.15,2.05,3
"SSP2_4_5",0.0523393378653293,1.15,2.05,3
"SSP3_7_0",0.0437729762973582,1.15,2.05,3
"SSP5_8_5",0.0444123851239682,1.15,2.05,3
"SSP1_1_9",0.0269850558029845,1.15,2.2,3
"SSP1_2_6",0.0165852740105871,1.15,2.2,3
"SSP2_4_5",0.0596529504036749,1.15,2.2,3
"SSP3_7_0",0.0482966810088152,1.15,2.2,3
"SSP5_8_5",0.0507682775134273,1.15,2.2,3
"SSP1_1_9",0.0289666042195743,1.15,2.35,3
"SSP1_2_6",0.0227186819428482,1.15,2.35,3
"SSP2_4_5",0.0641643212212927,1.15,2.35,3
"SSP3_7_0",0.0523304476103576,1.15,2.35,3
"SSP5_8_5",0.0578836950825706,1.15,2.35,3
"SSP1_1_9",0.0298899845328454,1.15,2.5,3
"SSP1_2_6",0.0261693257198803,1.15,2.5,3
"SSP2_4_5",0.0669610119384297,1.15,2.5,3
"SSP3_7_0",0.0560891576439458,1.15,2.5,3
"SSP5_8_5",0.0652441542269033,1.15,2.5,3
"SSP1_1_9",0.0340462250740477,1.15,2.2,3
"SSP1_2_6",0.0189910175374649,1.15,2.2,3
"SSP2_4_5",0.0667143065916914,1.15,2.2,3
"SSP3_7_0",0.0528941548200208,1.15,2.2,3
"SSP5_8_5",0.0563694304703002,1.15,2.2,3
"SSP1_1_9",0.0359987767954446,1.15,2.35,3
"SSP1_2_6",0.0250935991866953,1.15,2.35,3
"SSP2_4_5",0.0711571359792053,1.15,2.35,3
"SSP3_7_0",0.0568512568005995,1.15,2.35,3
"SSP5_8_5",0.0633364619793561,1.15,2.35,3
"SSP1_1_9",0.0369087221354536,1.15,2.5,3
"SSP1_2_6",0.0285269320187917,1.15,2.5,3
"SSP2_4_5",0.0739114966499726,1.15,2.5,3
"SSP3_7_0",0.0605435453126104,1.15,2.5,3
"SSP5_8_5",0.0705347978306562,1.15,2.5,3
"SSP1_1_9",0.0403165814855047,1.15,2.35,3
"SSP1_2_6",0.0282152839318797,1.15,2.35,3
"SSP2_4_5",0.0781805346541289,1.15,2.35,3
"SSP3_7_0",0.0611365202469822,1.15,2.35,3
"SSP5_8_5",0.0692599530271391,1.15,2.35,3
"SSP1_1_9",0.04121829863849,1.15,2.5,3
"SSP1_2_6",0.0316263342449253,1.15,2.5,3
"SSP2_4_5",0.0808930318725375,1.15,2.5,3
"SSP3_7_0",0.0647710283786777,1.15,2.5,3
"SSP5_8_5",0.0752372987672838,1.15,2.5,3
"SSP1_1_9",0.0431415099364123,1.15,2.5,3
"SSP1_2_6",0.0375718777810448,1.15,2.5,3
"SSP2_4_5",0.0852008737629847,1.15,2.5,3
"SSP3_7_0",0.0685573070865277,1.15,2.5,3
"SSP5_8_5",0.0805697565295654,1.15,2.5,3
"SSP1_1_9",0.00147929900146583,1.3,1.6,3
"SSP1_2_6",0.00146324062117353,1.3,1.6,3
"SSP2_4_5",0.00756506627714707,1.3,1.6,3
"SSP3_7_0",0.0065795745087941,1.3,1.6,3
"SSP5_8_5",0.00606574205543161,1.3,1.6,3
"SSP1_1_9",0.00333139042190103,1.3,1.75,3
"SSP1_2_6",0.003043288675685,1.3,1.75,3
"SSP2_4_5",0.0132128420989405,1.3,1.75,3
"SSP3_7_0",0.0112011696156244,1.3,1.75,3
"SSP5_8_5",0.0106593358226189,1.3,1.75,3
"SSP1_1_9",0.00720434132213939,1.3,1.9,3
"SSP1_2_6",0.00497458390025952,1.3,1.9,3
"SSP2_4_5",0.0197653311029115,1.3,1.9,3
"SSP3_7_0",0.0160958640653519,1.3,1.9,3
"SSP5_8_5",0.0157829442427473,1.3,1.9,3
"SSP1_1_9",0.0144942955520119,1.3,2.05,3
"SSP1_2_6",0.00737861013537127,1.3,2.05,3
"SSP2_4_5",0.0271885312391447,1.3,2.05,3
"SSP3_7_0",0.0207844109923382,1.3,2.05,3
"SSP5_8_5",0.0212190491004723,1.3,2.05,3
"SSP1_1_9",0.018970652377189,1.3,2.2,3
"SSP1_2_6",0.0105588433996698,1.3,2.2,3
"SSP2_4_5",0.0347053630630082,1.3,2.2,3
"SSP3_7_0",0.025317926357564,1.3,2.2,3
"SSP5_8_5",0.0268580161752788,1.3,2.2,3
"SSP1_1_9",0.0209699372141333,1.3,2.35,3
"SSP1_2_6",0.0166884916637262,1.3,2.35,3
"SSP2_4_5",0.0393668945553262,1.3,2.35,3
"SSP3_7_0",0.0295006888614628,1.3,2.35,3
"SSP5_8_5",0.0331343606854634,1.3,2.35,3
"SSP1_1_9",0.0219028606272253,1.3,2.5,3
"SSP1_2_6",0.0201395972028137,1.3,2.5,3
"SSP2_4_5",0.04226157188303,1.3,2.5,3
"SSP3_7_0",0.0334816133687646,1.3,2.5,3
"SSP5_8_5",0.0396778119904558,1.3,2.5,3
"SSP1_1_9",0.00414008972878353,1.3,1.75,3
"SSP1_2_6",0.00379710845391016,1.3,1.75,3
"SSP2_4_5",0.0157007543663365,1.3,1.75,3
"SSP3_7_0",0.0133793520640411,1.3,1.75,3
"SSP5_8_5",0.012849755883811,1.3,1.75,3
"SSP1_1_9",0.00800486311330778,1.3,1.9,3
"SSP1_2_6",0.00572134718704878,1.3,1.9,3
"SSP2_4_5",0.0221935728990739,1.3,1.9,3
"SSP3_7_0",0.0181809020968237,1.3,1.9,3
"SSP5_8_5",0.0178763580240434,1.3,1.9,3
"SSP1_1_9",0.0152797493154042,1.3,2.05,3
"SSP1_2_6",0.00811704015557959,1.3,2.05,3
"SSP2_4_5",0.0295512829066126,1.3,2.05,3
"SSP3_7_0",0.0227843415607628,1.3,2.05,3
"SSP5_8_5",0.0232148028925201,1.3,2.05,3
"SSP1_1_9",0.019746897957453,1.3,2.2,3
"SSP1_2_6",0.0112864036665282,1.3,2.2,3
"SSP2_4_5",0.0370029925792379,1.3,2.2,3
"SSP3_7_0",0.0272398967411474,1.3,2.2,3
"SSP5_8_5",0.0287571570533686,1.3,2.2,3
"SSP1_1_9",0.0217420816125554,1.3,2.35,3
"SSP1_2_6",0.0173953486325592,1.3,2.35,3
"SSP2_4_5",0.0416245748503312,1.3,2.35,3
"SSP3_7_0",0.0313539982971961,1.3,2.35,3
"SSP5_8_5",0.034931600662038,1.3,2.35,3
"SSP1_1_9",0.0226731021930283,1.3,2.5,3
"SSP1_2_6",0.0208348723959154,1.3,2.5,3
"SSP2_4_5",0.044494596248877,1.3,2.5,3
"SSP3_7_0",0.0352724344384242,1.3,2.5,3
"SSP5_8_5",0.0413733793289088,1.3,2.5,3
"SSP1_1_9",0.00982941650249101,1.3,1.9,3
"SSP1_2_6",0.00727782452724851,1.3,1.9,3
"SSP2_4_5",0.0276190908899379,1.3,1.9,3
"SSP3_7_0",0.0224637448557004,1.3,1.9,3
"SSP5_8_5",0.022126727808846,1.3,1.9,3
"SSP1_1_9",0.017075548755967,1.3,2.05,3
"SSP1_2_6",0.00966320853183208,1.3,2.05,3
"SSP2_4_5",0.034882045777917,1.3,2.05,3
"SSP3_7_0",0.0269585379814754,1.3,2.05,3
"SSP5_8_5",0.0273403739570809,1.3,2.05,3
"SSP1_1_9",0.0215251001588957,1.3,2.2,3
"SSP1_2_6",0.0128192008717891,1.3,2.2,3
"SSP2_4_5",0.0422396379671513,1.3,2.2,3
"SSP3_7_0",0.0313165673485021,1.3,2.2,3
"SSP5_8_5",0.0327608542397011,1.3,2.2,3
"SSP1_1_9",0.0235124401315495,1.3,2.35,3
"SSP1_2_6",0.0189027192118237,1.3,2.35,3
"SSP2_4_5",0.0468034136772743,1.3,2.35,3
"SSP3_7_0",0.0353464529109413,1.3,2.35,3
"SSP5_8_5",0.0388092116340947,1.3,2.35,3
"SSP1_1_9",0.0244398233245335,1.3,2.5,3
"SSP1_2_6",0.022327983252724,1.3,2.5,3
"SSP2_4_5",0.0496377180510624,1.3,2.5,3
"SSP3_7_0",0.0391899766684521,1.3,2.5,3
"SSP5_8_5",0.0451270944146875,1.3,2.5,3
"SSP1_1_9",0.0208362737883856,1.3,2.05,3
"SSP1_2_6",0.0115579971246384,1.3,2.05,3
"SSP2_4_5",0.041092935861081,1.3,2.05,3
"SSP3_7_0",0.0314187351111217,1.3,2.05,3
"SSP5_8_5",0.0319889277676744,1.3,2.05,3
"SSP1_1_9",0.0252507624297633,1.3,2.2,3
"SSP1_2_6",0.0146999430594228,1.3,2.2,3
"SSP2_4_5",0.048349734894344,1.3,2.2,3
"SSP3_7_0",0.0356831975953899,1.3,2.2,3
"SSP5_8_5",0.0372871476681173,1.3,2.2,3
"SSP1_1_9",0.0272224698128508,1.3,2.35,3
"SSP1_2_6",0.0207567670357797,1.3,2.35,3
"SSP2_4_5",0.0528515794387678,1.3,2.35,3
"SSP3_7_0",0.0396326278314016,1.3,2.35,3
"SSP5_8_5",0.0432096046545531,1.3,2.35,3
"SSP1_1_9",0.0281426045497093,1.3,2.5,3
"SSP1_2_6",0.0241670452028135,1.3,2.5,3
"SSP2_4_5",0.0556476060446872,1.3,2.5,3
"SSP3_7_0",0.0434049548997673,1.3,2.5,3
"SSP5_8_5",0.0494042334393459,1.3,2.5,3
"SSP1_1_9",0.0322698738259259,1.3,2.2,3
"SSP1_2_6",0.0170465856172282,1.3,2.2,3
"SSP2_4_5",0.0552915119762392,1.3,2.2,3
"SSP3_7_0",0.0398953114998141,1.3,2.2,3
"SSP5_8_5",0.0421305345093651,1.3,2.2,3
"SSP1_1_9",0.034212830779816,1.3,2.35,3
"SSP1_2_6",0.0230735481292778,1.3,2.35,3
"SSP2_4_5",0.059726069310509,1.3,2.35,3
"SSP3_7_0",0.0437727861013684,1.3,2.35,3
"SSP5_8_5",0.0479291427176936,1.3,2.35,3
"SSP1_1_9",0.0351196347654148,1.3,2.5,3
"SSP1_2_6",0.0264670489451909,1.3,2.5,3
"SSP2_4_5",0.0624804991071608,1.3,2.5,3
"SSP3_7_0",0.0474816492795948,1.3,2.5,3
"SSP5_8_5",0.0540028118965314,1.3,2.5,3
"SSP1_1_9",0.0385057443402008,1.3,2.35,3
"SSP1_2_6",0.0261409028698223,1.3,2.35,3
"SSP2_4_5",0.0666977523967222,1.3,2.35,3
"SSP3_7_0",0.0478152901945592,1.3,2.35,3
"SSP5_8_5",0.0528698366742024,1.3,2.35,3
"SSP1_1_9",0.0394043828389665,1.3,2.5,3
"SSP1_2_6",0.0295127310006971,1.3,2.5,3
"SSP2_4_5",0.0694108405273654,1.3,2.5,3
"SSP3_7_0",0.0514683946039613,1.3,2.5,3
"SSP5_8_5",0.0588267281776522,1.3,2.5,3
"SSP1_1_9",0.0413182365667997,1.3,2.5,3
"SSP1_2_6",0.0353866923681769,1.3,2.5,3
"SSP2_4_5",0.0737120015231724,1.3,2.5,3
"SSP3_7_0",0.0551811758923745,1.3,2.5,3
"SSP5_8_5",0.0642648119718681,1.3,2.5,3
"SSP1_1_9",0.00259413536361211,1.45,1.75,3
"SSP1_2_6",0.00235389461619828,1.45,1.75,3
"SSP2_4_5",0.00827196112546012,1.45,1.75,3
"SSP3_7_0",0.00666158287761255,1.45,1.75,3
"SSP5_8_5",0.00644836361386561,1.45,1.75,3
"SSP1_1_9",0.00617892243770509,1.45,1.9,3
"SSP1_2_6",0.00400842575583286,1.45,1.9,3
"SSP2_4_5",0.0139392636704382,1.45,1.9,3
"SSP3_7_0",0.01061111010321,1.45,1.9,3
"SSP5_8_5",0.0104409285151905,1.45,1.9,3
"SSP1_1_9",0.0132533731092868,1.45,2.05,3
"SSP1_2_6",0.00620497008604386,1.45,2.05,3
"SSP2_4_5",0.0208912792671535,1.45,2.05,3
"SSP3_7_0",0.0148173634616262,1.45,2.05,3
"SSP5_8_5",0.0150057682217143,1.45,2.05,3
"SSP1_1_9",0.0176295417972362,1.45,2.2,3
"SSP1_2_6",0.00926843959028921,1.45,2.2,3
"SSP2_4_5",0.028161287821653,1.45,2.2,3
"SSP3_7_0",0.0191165544982769,1.45,2.2,3
"SSP5_8_5",0.0197351844415085,1.45,2.2,3
"SSP1_1_9",0.0195923851185987,1.45,2.35,3
"SSP1_2_6",0.0153240245936371,1.45,2.35,3
"SSP2_4_5",0.0327108743940233,1.45,2.35,3
"SSP3_7_0",0.0231741931303857,1.45,2.35,3
"SSP5_8_5",0.0248875188658144,1.45,2.35,3
"SSP1_1_9",0.0205095676041096,1.45,2.5,3
"SSP1_2_6",0.0187396832161013,1.45,2.5,3
"SSP2_4_5",0.0355636198367124,1.45,2.5,3
"SSP3_7_0",0.0270847794858093,1.45,2.5,3
"SSP5_8_5",0.0301433966091842,1.45,2.5,3
"SSP1_1_9",0.00716430829517813,1.45,1.9,3
"SSP1_2_6",0.00473978751160189,1.45,1.9,3
"SSP2_4_5",0.0166541455149475,1.45,1.9,3
"SSP3_7_0",0.0126166636275085,1.45,1.9,3
"SSP5_8_5",0.0123535538088219,1.45,1.9,3
"SSP1_1_9",0.014216686244456,1.45,2.05,3
"SSP1_2_6",0.00692871535554129,1.45,2.05,3
"SSP2_4_5",0.023535991199727,1.45,2.05,3
"SSP3_7_0",0.0167456543513615,1.45,2.05,3
"SSP5_8_5",0.0168343752310923,1.45,2.05,3
"SSP1_1_9",0.0185793148461084,1.45,2.2,3
"SSP1_2_6",0.00998184369876364,1.45,2.2,3
"SSP2_4_5",0.0307345984525674,1.45,2.2,3
"SSP3_7_0",0.0209710741878655,1.45,2.2,3
"SSP5_8_5",0.0214807629185654,1.45,2.2,3
"SSP1_1_9",0.0205361142464359,1.45,2.35,3
"SSP1_2_6",0.0160173405375121,1.45,2.35,3
"SSP2_4_5",0.0352400883435938,1.45,2.35,3
"SSP3_7_0",0.0249625127964676,1.45,2.35,3
"SSP5_8_5",0.0265470244652354,1.45,2.35,3
"SSP1_1_9",0.0214504885635812,1.45,2.5,3
"SSP1_2_6",0.0194217443572708,1.45,2.5,3
"SSP2_4_5",0.0380654231402495,1.45,2.5,3
"SSP3_7_0",0.0288121491849932,1.45,2.5,3
"SSP5_8_5",0.0317185760037899,1.45,2.5,3
"SSP1_1_9",0.0177066704177551,1.45,2.05,3
"SSP1_2_6",0.00855923394162058,1.45,2.05,3
"SSP2_4_5",0.028969635775934,1.45,2.05,3
"SSP3_7_0",0.0204313930258046,1.45,2.05,3
"SSP5_8_5",0.0205448851170707,1.45,2.05,3
"SSP1_1_9",0.0220358968754443,1.45,2.2,3
"SSP1_2_6",0.0115995088450197,1.45,2.2,3
"SSP2_4_5",0.0360752799656464,1.45,2.2,3
"SSP3_7_0",0.0245730461437998,1.45,2.2,3
"SSP5_8_5",0.0250910036111701,1.45,2.2,3
"SSP1_1_9",0.0239777729302219,1.45,2.35,3
"SSP1_2_6",0.0176101999320632,1.45,2.35,3
"SSP2_4_5",0.040523369089813,1.45,2.35,3
"SSP3_7_0",0.0284910563532514,1.45,2.35,3
"SSP5_8_5",0.0300551897429986,1.45,2.35,3
"SSP1_1_9",0.0248852219599873,1.45,2.5,3
"SSP1_2_6",0.0210006698287275,1.45,2.5,3
"SSP2_4_5",0.0433130385788487,1.45,2.5,3
"SSP3_7_0",0.0322747394992932,1.45,2.5,3
"SSP5_8_5",0.0351281207728548,1.45,2.5,3
"SSP1_1_9",0.0288687794572897,1.45,2.2,3
"SSP1_2_6",0.0137529639239786,1.45,2.2,3
"SSP2_4_5",0.0426566865674734,1.45,2.2,3
"SSP3_7_0",0.0284478069511397,1.45,2.2,3
"SSP5_8_5",0.0292612847027995,1.45,2.2,3
"SSP1_1_9",0.0307825622921962,1.45,2.35,3
"SSP1_2_6",0.0197352647753794,1.45,2.35,3
"SSP2_4_5",0.0470400838750054,1.45,2.35,3
"SSP3_7_0",0.0322975416368885,1.45,2.35,3
"SSP5_8_5",0.0341218174481318,1.45,2.35,3
"SSP1_1_9",0.0316769759966258,1.45,2.5,3
"SSP1_2_6",0.0231097724272104,1.45,2.5,3
"SSP2_4_5",0.0497895580614371,1.45,2.5,3
"SSP3_7_0",0.0360203854390845,1.45,2.5,3
"SSP5_8_5",0.039094953883782,1.45,2.5,3
"SSP1_1_9",0.0349929973294308,1.45,2.35,3
"SSP1_2_6",0.0227036624392644,1.45,2.35,3
"SSP2_4_5",0.0538698614238335,1.45,2.35,3
"SSP3_7_0",0.0362276264475437,1.45,2.35,3
"SSP5_8_5",0.0383662341089251,1.45,2.35,3
"SSP1_1_9",0.0358793960967237,1.45,2.5,3
"SSP1_2_6",0.0260570249334338,1.45,2.5,3
"SSP2_4_5",0.0565787412558074,1.45,2.5,3
"SSP3_7_0",0.0398959570984113,1.45,2.5,3
"SSP5_8_5",0.0432430058381146,1.45,2.5,3
"SSP1_1_9",0.037764605346826,1.45,2.5,3
"SSP1_2_6",0.031888728134818,1.45,2.5,3
"SSP2_4_5",0.0608313778621124,1.45,2.5,3
"SSP3_7_0",0.0435846004471231,1.45,2.5,3
"SSP5_8_5",0.0478053038386234,1.45,2.5,3
"SSP1_1_9",0.00486702281994983,1.6,1.9,3
"SSP1_2_6",0.00241589595799032,1.6,1.9,3
"SSP2_4_5",0.00818260926623494,1.6,1.9,3
"SSP3_7_0",0.00570064322242954,1.6,1.9,3
"SSP5_8_5",0.005261628943803,1.6,1.9,3
"SSP1_1_9",0.0114849155144711,1.6,2.05,3
"SSP1_2_6",0.00431236771599504,1.6,2.05,3
"SSP2_4_5",0.0140470932675914,1.6,2.05,3
"SSP3_7_0",0.00903886474909664,1.6,2.05,3
"SSP5_8_5",0.00883857475889156,1.6,2.05,3
"SSP1_1_9",0.0155986428462232,1.6,2.2,3
"SSP1_2_6",0.00719804493407938,1.6,2.2,3
"SSP2_4_5",0.020813590678809,1.6,2.2,3
"SSP3_7_0",0.0129368781578383,1.6,2.2,3
"SSP5_8_5",0.0128783327073872,1.6,2.2,3
"SSP1_1_9",0.0174429521228661,1.6,2.35,3
"SSP1_2_6",0.0131523337041586,1.6,2.35,3
"SSP2_4_5",0.0251295416647438,1.6,2.35,3
"SSP3_7_0",0.0167815807326166,1.6,2.35,3
"SSP5_8_5",0.0172981439057204,1.6,2.35,3
"SSP1_1_9",0.0183040368426558,1.6,2.5,3
"SSP1_2_6",0.0165294085941811,1.6,2.5,3
"SSP2_4_5",0.027875817147991,1.6,2.5,3
"SSP3_7_0",0.0205687049063977,1.6,2.5,3
"SSP5_8_5",0.021647587847528,1.6,2.5,3
"SSP1_1_9",0.0138384823582336,1.6,2.05,3
"SSP1_2_6",0.005203383348098,1.6,2.05,3
"SSP2_4_5",0.0164964647457346,1.6,2.05,3
"SSP3_7_0",0.0106677709747413,1.6,2.05,3
"SSP5_8_5",0.0104547780820565,1.6,2.05,3
"SSP1_1_9",0.0179250430944489,1.6,2.2,3
"SSP1_2_6",0.00807904962473485,1.6,2.2,3
"SSP2_4_5",0.0231963714916401,1.6,2.2,3
"SSP3_7_0",0.014505143235279,1.6,2.2,3
"SSP5_8_5",0.0144265845530281,1.6,2.2,3
"SSP1_1_9",0.0197572239507723,1.6,2.35,3
"SSP1_2_6",0.0140133188941276,1.6,2.35,3
"SSP2_4_5",0.0274706153251049,1.6,2.35,3
"SSP3_7_0",0.0182934621722605,1.6,2.35,3
"SSP5_8_5",0.0187757931422563,1.6,2.35,3
"SSP1_1_9",0.0206126794293527,1.6,2.5,3
"SSP1_2_6",0.0173791235136095,1.6,2.5,3
"SSP2_4_5",0.0301906807885996,1.6,2.5,3
"SSP3_7_0",0.0220276464510782,1.6,2.5,3
"SSP5_8_5",0.0230580275495873,1.6,2.5,3
"SSP1_1_9",0.0243437348789741,1.6,2.2,3
"SSP1_2_6",0.00994557763875891,1.6,2.2,3
"SSP2_4_5",0.0288179400713547,1.6,2.2,3
"SSP3_7_0",0.0176492735812421,1.6,2.2,3
"SSP5_8_5",0.0177704267637508,1.6,2.2,3
"SSP1_1_9",0.0261494996090865,1.6,2.35,3
"SSP1_2_6",0.0158534797992338,1.6,2.35,3
"SSP2_4_5",0.0330336944816211,1.6,2.35,3
"SSP3_7_0",0.0213766076694543,1.6,2.35,3
"SSP5_8_5",0.0220332336382751,1.6,2.35,3
"SSP1_1_9",0.0269927030870929,1.6,2.5,3
"SSP1_2_6",0.0192044196759244,1.6,2.5,3
